"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"39","腕組みながらのサッカー
#football #遠藤似 #picnic #pigalle #instafashion #ootd #mirrorgram @ 明治神宮 宝物殿 http://t.co/5WwWZ67w7U",FALSE,0,NA,2014-05-10 08:45:26,FALSE,NA,"465049966298144768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","STYjp",0,FALSE,FALSE,"139.69808067","35.67949631"
"40","Guingamp : Avec Sankharé, Yatabaré et Dembélé face à Toulouse http://t.co/0k9QeUuY74 #Dembele #football #france",FALSE,0,NA,2014-05-10 08:45:19,FALSE,NA,"465049936548352000",NA,"<a href=""http://www.africatopsports.com"" rel=""nofollow"">Africa Top Sports</a>","AfricaTopSports",0,FALSE,FALSE,NA,NA
"41","#Football Suharso: opsi berkoalisi bertambah dalam rapimnas PPP http://t.co/5vjl4nGrtw #Assadiqulhaq",FALSE,0,NA,2014-05-10 08:45:14,FALSE,NA,"465049913286328320",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","Assadiqulhaq",0,FALSE,FALSE,NA,NA
"42","#Football Suharso: opsi berkoalisi bertambah dalam rapimnas PPP http://t.co/ZKxA8n0TS0 #Assadiqulhaq",FALSE,0,NA,2014-05-10 08:45:13,FALSE,NA,"465049912296497152",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NarutoFamily2",0,FALSE,FALSE,NA,NA
"43","#rtsTTC a demandé aux #Brésliens si ils étaient pour ou contre le #mondial de #football. Le #replay est disponible : http://t.co/gt6MGpT5fp",FALSE,0,NA,2014-05-10 08:45:12,FALSE,NA,"465049906483560448",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RTSUnDeux",0,FALSE,FALSE,NA,NA
"44","This film features women tackle football players! http://t.co/e5Gn7wXDdI #football #usa #documentary #film #equality",FALSE,0,NA,2014-05-10 08:45:11,FALSE,NA,"465049900103659520",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","GpPodcast",0,FALSE,FALSE,NA,NA
"45","Bild: «Бавария» поспорит с «Челси» за Чалханоглу»
http://t.co/hBIzHgPErY
#CFC #Chelsea #OFFside #Bayern #HSV #football #sport #transfers",FALSE,0,NA,2014-05-10 08:45:06,FALSE,NA,"465049881619738624",NA,"web","England_OFFside",0,FALSE,FALSE,NA,NA
"46","Skuad Ajax Tak Lengkap, Harga Tiket Berubah http://t.co/T0WvihAXpm #Indonesia #Football",FALSE,0,NA,2014-05-10 08:45:02,FALSE,NA,"465049863613194240",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Football_ID",2,FALSE,FALSE,NA,NA
"47","Krylya Sovetov vs Rubin Kazan' team comparison http://t.co/Q1S7W6IenA #football #betting",FALSE,0,NA,2014-05-10 08:44:54,FALSE,NA,"465049832063639552",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","betstudycom",0,FALSE,FALSE,NA,NA
"48","Spartak Moskva vs Amkar Perm' team comparison http://t.co/i4rHi37BtZ #football #betting",FALSE,0,NA,2014-05-10 08:44:54,FALSE,NA,"465049831191236609",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","betstudycom",0,FALSE,FALSE,NA,NA
"49","C'est quoi @FCNantes  ? Ça existe ? #TeamASSE #French #game #Football #Europa #Player #ASSE #Green #Magic",FALSE,0,NA,2014-05-10 08:44:54,FALSE,NA,"465049830868664320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AdopteUnJerem",0,FALSE,FALSE,"4.57789","45.5361116"
"50","Terek Grozny vs Volga team comparison http://t.co/v1YfXgXB7J #football #betting",FALSE,0,NA,2014-05-10 08:44:54,FALSE,NA,"465049830583062528",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","betstudycom",0,FALSE,FALSE,NA,NA
"51","RT @Twing_IT: #FOOTBALL 3min PODCast FACup @ChelseaLFC v @ArsenalLadies &amp; @EvertonLadiesFc @Official_NCLFC http://t.co/el1bNOg0Z5 http://t.…",FALSE,0,NA,2014-05-10 08:44:39,FALSE,NA,"465049766339280896",NA,"<a href=""http://www.twitter.com/invasiansa"" rel=""nofollow"">RetweetFavz</a>","MasteringHits",3,TRUE,FALSE,NA,NA
"52","#Arsenal fans will love this! #Legend #DB10 #Football http://t.co/M2OKRUnalO",FALSE,0,NA,2014-05-10 08:44:34,FALSE,NA,"465049745460043776",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","josephh89",0,FALSE,FALSE,NA,NA
"53","#style #swag #girl #football #footballfitties #footballfitty #hot #fit #amazing #wow #love #futbol #soccer #wag #... http://t.co/uV64Z5YjUs",FALSE,1,NA,2014-05-10 08:44:33,FALSE,NA,"465049744612810752",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","MrcssDvlaa",0,FALSE,FALSE,NA,NA
"54","#style #swag #girl #football #footballfitties #footballfitty #hot #fit #amazing #wow #love #futbol #soccer #wag #... http://t.co/SdjxlhJz01",FALSE,1,NA,2014-05-10 08:44:26,FALSE,NA,"465049713042259968",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","AlfnsMujca",0,FALSE,FALSE,NA,NA
"55","Νίκη και όπου τους βγάλει | News http://t.co/Q9epWmU0ab via @sigmalivecom #Apollon #Limassol #Cyprus #Football",FALSE,0,NA,2014-05-10 08:44:20,FALSE,NA,"465049687586639872",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ApollonLimFC",0,FALSE,FALSE,NA,NA
"56","Men's heel. We wore these 'heels' to go for war #football #boots #sports #passion http://t.co/RO03NplpkG",FALSE,0,NA,2014-05-10 08:44:03,FALSE,NA,"465049618640666624",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AhmadDzulfadli",0,FALSE,FALSE,NA,NA
"57","“@6BillionPeople: Just met the homie @TURTLE_HOLMES44 from @missstbuzztap !! #Football”&lt;-- #businesss #paperchasing  #letsgetit",FALSE,0,"6BillionPeople",2014-05-10 08:43:48,FALSE,"465037659950153728","465049551985213440","33923443","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TURTLE_HOLMES44",0,FALSE,FALSE,NA,NA
"58","#USA #Kuwait #KSA #GTA5 #FF #FIFA14 #Football #f_f #PSN #sony3 #PS3 #ID #follow #followback #ADD #City",FALSE,1,"alahmad20000",2014-05-10 08:43:44,FALSE,"465048882968162304","465049535643791361","1689075858","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","alahmad20000",0,FALSE,FALSE,NA,NA
